"date","commune","case_true","case_lowCI","case_med","case_uppCI","pop","inc_true","inc_lowCI","inc_med","inc_uppCI","hist_year","season","month_lab"
2025-08-01,"AMBIABE",NA,110,168,256,12787,NA,8.61753904813119,13.1385533574916,20.0296139168955,0,"Saison en cours","Aug"
2025-08-01,"AMBOHIMANGA DU SUD",NA,155,213,292,24867,NA,6.23693437577368,8.55697644493809,11.7413494049894,0,"Saison en cours","Aug"
2025-08-01,"AMBOHIMIERA",NA,89,129,189,18995,NA,4.66867680337509,6.80686715217731,9.93999450125586,0,"Saison en cours","Aug"
2025-08-01,"AMPASINAMBO",NA,24,42,75,4230,NA,5.56987157219123,9.92134681413023,17.6825356301013,0,"Saison en cours","Aug"
2025-08-01,"ANALAMPASINA",NA,82,126,192,8252,NA,9.96627345452371,15.2339715515753,23.2894560526992,0,"Saison en cours","Aug"
2025-08-01,"ANDRORANGAVOLA",NA,176,246,344,19638,NA,8.94429496834925,12.5116280682684,17.5142849071925,0,"Saison en cours","Aug"
2025-08-01,"ANTARETRA",NA,94,132,187,13304,NA,7.06777529445885,9.95460940416947,14.0215123408442,0,"Saison en cours","Aug"
2025-08-01,"ANTSINDRA",NA,21,41,78,8633,NA,2.46847994221421,4.71769107922879,9.07035427977601,0,"Saison en cours","Aug"
2025-08-01,"FASINTSARA",NA,153,215,302,15806,NA,9.69061412999918,13.6152783420894,19.1329392266033,0,"Saison en cours","Aug"
2025-08-01,"IFANADIANA",NA,90,121,165,23212,NA,3.85590439540956,5.2307456063611,7.09640573477195,0,"Saison en cours","Aug"
2025-08-01,"KELILALINA",NA,181,241,323,16970,NA,10.63873375124,14.2218669884849,19.0123581028551,0,"Saison en cours","Aug"
2025-08-01,"MAROHARATRA",NA,179,263,389,16116,NA,11.0892015261239,16.3403176197934,24.1078174101031,0,"Saison en cours","Aug"
2025-08-01,"MAROTOKO",NA,123,178,259,9283,NA,13.2294321558701,19.2125431101797,27.9175207120592,0,"Saison en cours","Aug"
2025-08-01,"RANOMAFANA",NA,47,72,110,17698,NA,2.64323362403369,4.04705597702402,6.19696788865596,0,"Saison en cours","Aug"
2025-08-01,"TSARATANANA",NA,246,331,444,33247,NA,7.41269786231939,9.94654274054394,13.3467740672044,0,"Saison en cours","Aug"
2025-09-01,"AMBIABE",NA,147,227,349,12816,NA,11.4993260766517,17.6832513509121,27.2121696496437,0,"Saison en cours","Sep"
2025-09-01,"AMBOHIMANGA DU SUD",NA,177,245,339,24928,NA,7.09521660885986,9.82620970882236,13.6104867361905,0,"Saison en cours","Sep"
2025-09-01,"AMBOHIMIERA",NA,43,66,101,19039,NA,2.2360261710669,3.44610143348385,5.32166824515324,0,"Saison en cours","Sep"
2025-09-01,"AMPASINAMBO",NA,37,61,103,4241,NA,8.61983519602448,14.4708126736487,24.3408552234772,0,"Saison en cours","Sep"
2025-09-01,"ANALAMPASINA",NA,83,125,190,8274,NA,10.0326666067192,15.1653743876203,22.9323685615679,0,"Saison en cours","Sep"
2025-09-01,"ANDRORANGAVOLA",NA,230,329,471,19683,NA,11.7015740847149,16.7204695521816,23.9124021182361,0,"Saison en cours","Sep"
2025-09-01,"ANTARETRA",NA,95,134,190,13336,NA,7.12883188173931,10.0842412285656,14.2621488999568,0,"Saison en cours","Sep"
2025-09-01,"ANTSINDRA",NA,87,130,195,8653,NA,10.0257109086248,15.0409244795885,22.5701275957285,0,"Saison en cours","Sep"
2025-09-01,"FASINTSARA",NA,92,132,188,15842,NA,5.82546041621831,8.30464237527399,11.8364025736779,0,"Saison en cours","Sep"
2025-09-01,"IFANADIANA",NA,77,105,144,23266,NA,3.2928897545656,4.50990519216459,6.17599034591777,0,"Saison en cours","Sep"
2025-09-01,"KELILALINA",NA,98,135,186,17009,NA,5.78886374598183,7.95200135540848,10.9215974422678,0,"Saison en cours","Sep"
2025-09-01,"MAROHARATRA",NA,76,113,168,16153,NA,4.69920020522216,6.9855241351504,10.3995971771035,0,"Saison en cours","Sep"
2025-09-01,"MAROTOKO",NA,122,185,281,9305,NA,13.1333936173532,19.9099294665395,30.2113006025836,0,"Saison en cours","Sep"
2025-09-01,"RANOMAFANA",NA,44,68,105,17741,NA,2.48550988317841,3.83970141556206,5.93206990426537,0,"Saison en cours","Sep"
2025-09-01,"TSARATANANA",NA,230,312,425,33324,NA,6.89493990038636,9.3769342089932,12.7516568344115,0,"Saison en cours","Sep"
2025-10-01,"AMBIABE",NA,139,198,281,12846,NA,10.8151868161316,15.3798728938028,21.8716471576689,0,"Saison en cours","Oct"
2025-10-01,"AMBOHIMANGA DU SUD",NA,255,339,451,24984,NA,10.194460479836,13.5619633775162,18.0472457750753,0,"Saison en cours","Oct"
2025-10-01,"AMBOHIMIERA",NA,173,247,353,19083,NA,9.05716828889024,12.9298357991983,18.4887835611209,0,"Saison en cours","Oct"
2025-10-01,"AMPASINAMBO",NA,35,59,99,4250,NA,8.32994447984768,13.9564921099254,23.4061024868765,0,"Saison en cours","Oct"
2025-10-01,"ANALAMPASINA",NA,81,122,182,8292,NA,9.76861068457444,14.6541514530948,21.9831634682385,0,"Saison en cours","Oct"
2025-10-01,"ANDRORANGAVOLA",NA,202,279,386,19730,NA,10.2420409599293,14.1570762963007,19.5828266903271,0,"Saison en cours","Oct"
2025-10-01,"ANTARETRA",NA,156,210,282,13367,NA,11.6800980131569,15.708646219558,21.1284332880087,0,"Saison en cours","Oct"
2025-10-01,"ANTSINDRA",NA,155,223,322,8673,NA,17.8318760810608,25.7350484850199,37.1558069984742,0,"Saison en cours","Oct"
2025-10-01,"FASINTSARA",NA,170,233,320,15878,NA,10.6819635839158,14.6793424508998,20.1726778505279,0,"Saison en cours","Oct"
2025-10-01,"IFANADIANA",NA,158,212,285,23319,NA,6.7824433791433,9.10753527831919,12.230329009411,0,"Saison en cours","Oct"
2025-10-01,"KELILALINA",NA,155,207,275,17049,NA,9.11775381928695,12.1322131354,16.1432468235292,0,"Saison en cours","Oct"
2025-10-01,"MAROHARATRA",NA,141,198,278,16192,NA,8.71331374864604,12.2308870162084,17.1916890797216,0,"Saison en cours","Oct"
2025-10-01,"MAROTOKO",NA,174,254,372,9325,NA,18.7064039076263,27.2778794242222,39.8410198946404,0,"Saison en cours","Oct"
2025-10-01,"RANOMAFANA",NA,54,78,113,17780,NA,3.0384854800864,4.3969136219447,6.36267855719491,0,"Saison en cours","Oct"
2025-10-01,"TSARATANANA",NA,434,570,748,33401,NA,13.0018704320221,17.060829731096,22.388878840747,0,"Saison en cours","Oct"
2025-11-01,"AMBIABE",NA,337,464,640,12874,NA,26.1533094238201,36.0560018946003,49.7353759682201,0,"Saison en cours","Nov"
2025-11-01,"AMBOHIMANGA DU SUD",NA,596,772,998,25040,NA,23.8217885074883,30.8137025849501,39.8726364178698,0,"Saison en cours","Nov"
2025-11-01,"AMBOHIMIERA",NA,577,776,1045,19126,NA,30.1825185851196,40.5654689194804,54.6343601205128,0,"Saison en cours","Nov"
2025-11-01,"AMPASINAMBO",NA,70,102,150,4260,NA,16.3388894397921,23.9928466911173,35.3062132350989,0,"Saison en cours","Nov"
2025-11-01,"ANALAMPASINA",NA,224,311,433,8311,NA,26.943122122916,37.4762352096353,52.157195313264,0,"Saison en cours","Nov"
2025-11-01,"ANDRORANGAVOLA",NA,374,495,656,19772,NA,18.9186645241878,25.0384211522575,33.1704308447581,0,"Saison en cours","Nov"
2025-11-01,"ANTARETRA",NA,329,434,573,13397,NA,24.5531667511672,32.404213220754,42.7733865103196,0,"Saison en cours","Nov"
2025-11-01,"ANTSINDRA",NA,253,351,487,8692,NA,29.1162856830267,40.3794148504518,56.0182580871816,0,"Saison en cours","Nov"
2025-11-01,"FASINTSARA",NA,426,560,738,15914,NA,26.7469558201071,35.2150670331162,46.37059841712,0,"Saison en cours","Nov"
2025-11-01,"IFANADIANA",NA,396,524,694,23372,NA,16.9469091897717,22.4330432537356,29.6998243362296,0,"Saison en cours","Nov"
2025-11-01,"KELILALINA",NA,331,431,561,17087,NA,19.3462366620736,25.1978766335501,32.8211140077146,0,"Saison en cours","Nov"
2025-11-01,"MAROHARATRA",NA,437,585,785,16226,NA,26.9278932021381,36.0715139593014,48.4094440759898,0,"Saison en cours","Nov"
2025-11-01,"MAROTOKO",NA,328,458,641,9346,NA,35.0531973395108,48.9811603379773,68.5609350482914,0,"Saison en cours","Nov"
2025-11-01,"RANOMAFANA",NA,124,177,251,17820,NA,6.9703354859029,9.90605545360539,14.0864852277858,0,"Saison en cours","Nov"
2025-11-01,"TSARATANANA",NA,935,1208,1561,33475,NA,27.9269357847593,36.0808346908924,46.6263547593307,0,"Saison en cours","Nov"
2025-12-01,"AMBIABE",NA,667,913,1251,12904,NA,51.6587164436658,70.7582228693903,96.9662582352135,0,"Saison en cours","Dec"
2025-12-01,"AMBOHIMANGA DU SUD",NA,1121,1446,1866,25097,NA,44.6590133995598,57.6130474477664,74.3512701316101,0,"Saison en cours","Dec"
2025-12-01,"AMBOHIMIERA",NA,1064,1427,1917,19169,NA,55.523587009274,74.4529352454277,100.028878211552,0,"Saison en cours","Dec"
2025-12-01,"AMPASINAMBO",NA,130,190,277,4269,NA,30.5366304068638,44.5029447905415,64.961175690831,0,"Saison en cours","Dec"
2025-12-01,"ANALAMPASINA",NA,302,418,578,8329,NA,36.2418526253062,50.1297685240707,69.3605497997434,0,"Saison en cours","Dec"
2025-12-01,"ANDRORANGAVOLA",NA,614,810,1070,19818,NA,30.970014904392,40.8741178536945,53.9903632005816,0,"Saison en cours","Dec"
2025-12-01,"ANTARETRA",NA,635,836,1101,13427,NA,47.2677697971033,62.2410133896438,81.9678183821665,0,"Saison en cours","Dec"
2025-12-01,"ANTSINDRA",NA,399,546,746,8712,NA,45.8417395784376,62.6507319555325,85.6628630329809,0,"Saison en cours","Dec"
2025-12-01,"FASINTSARA",NA,660,866,1135,15952,NA,41.4030950042814,54.2831485158833,71.1764712273057,0,"Saison en cours","Dec"
2025-12-01,"IFANADIANA",NA,525,696,922,23426,NA,22.4141099650784,29.6937920256968,39.3368552917187,0,"Saison en cours","Dec"
2025-12-01,"KELILALINA",NA,746,965,1250,17126,NA,43.554700737903,56.3761772105815,72.9741626743221,0,"Saison en cours","Dec"
2025-12-01,"MAROHARATRA",NA,614,815,1083,16264,NA,37.778532857416,50.1109142683255,66.5793643446609,0,"Saison en cours","Dec"
2025-12-01,"MAROTOKO",NA,443,613,849,9367,NA,47.2611436413685,65.3891389355673,90.5929495649407,0,"Saison en cours","Dec"
2025-12-01,"RANOMAFANA",NA,298,420,592,17861,NA,16.674805762774,23.5016644996801,33.1431440546153,0,"Saison en cours","Dec"
2025-12-01,"TSARATANANA",NA,1692,2174,2794,33550,NA,50.4314124586432,64.8047844878694,83.2933112524259,0,"Saison en cours","Dec"
2026-01-01,"AMBIABE",NA,1193,1614,2183,12936,NA,92.2396093255309,124.741980151366,168.786662577564,0,"Saison en cours","Jan"
2026-01-01,"AMBOHIMANGA DU SUD",NA,1028,1315,1683,25163,NA,40.8374048472585,52.2569053223173,66.8974288090981,0,"Saison en cours","Jan"
2026-01-01,"AMBOHIMIERA",NA,1101,1459,1937,19222,NA,57.2728090833754,75.8784546716751,100.751407267774,0,"Saison en cours","Jan"
2026-01-01,"AMPASINAMBO",NA,197,275,386,4281,NA,45.9380638306252,64.3009446406962,90.1859459807831,0,"Saison en cours","Jan"
2026-01-01,"ANALAMPASINA",NA,434,588,798,8352,NA,51.9801900569633,70.4580405546442,95.5433378248252,0,"Saison en cours","Jan"
2026-01-01,"ANDRORANGAVOLA",NA,734,957,1249,19868,NA,36.9672019051671,48.1838728330623,62.8650198323952,0,"Saison en cours","Jan"
2026-01-01,"ANTARETRA",NA,959,1248,1625,13462,NA,71.2533922558629,92.7380380712691,120.728716050616,0,"Saison en cours","Jan"
2026-01-01,"ANTSINDRA",NA,372,504,683,8734,NA,42.6281624061419,57.7337277100987,78.2168604526364,0,"Saison en cours","Jan"
2026-01-01,"FASINTSARA",NA,927,1198,1549,15995,NA,57.9855688228631,74.9240277605319,96.8262134804692,0,"Saison en cours","Jan"
2026-01-01,"IFANADIANA",NA,1080,1404,1827,23483,NA,45.9761821370742,59.8071125310503,77.8098082907942,0,"Saison en cours","Jan"
2026-01-01,"KELILALINA",NA,954,1223,1569,17169,NA,55.5450667199644,71.249604764648,91.39792626957,0,"Saison en cours","Jan"
2026-01-01,"MAROHARATRA",NA,693,911,1198,16310,NA,42.5193122317708,55.8325087863628,73.4437328174637,0,"Saison en cours","Jan"
2026-01-01,"MAROTOKO",NA,592,804,1095,9393,NA,62.9813970587789,85.6357835014514,116.618682805876,0,"Saison en cours","Jan"
2026-01-01,"RANOMAFANA",NA,507,682,919,17905,NA,28.3111409613397,38.0991849587469,51.2988575861197,0,"Saison en cours","Jan"
2026-01-01,"TSARATANANA",NA,2181,2789,3567,33639,NA,64.8398539630127,82.9114015147479,106.052085745076,0,"Saison en cours","Jan"
2026-02-01,"AMBIABE",NA,1305,1779,2425,12963,NA,100.695194031417,137.202296882073,187.050429373578,0,"Saison en cours","Feb"
2026-02-01,"AMBOHIMANGA DU SUD",NA,846,1083,1388,25212,NA,33.5366175700439,42.966107186013,55.0679947417011,0,"Saison en cours","Feb"
2026-02-01,"AMBOHIMIERA",NA,1365,1810,2405,19259,NA,70.8715204223997,93.9715622581155,124.901990197657,0,"Saison en cours","Feb"
2026-02-01,"AMPASINAMBO",NA,235,329,462,4290,NA,54.7239536998618,76.7126547601064,107.731936435455,0,"Saison en cours","Feb"
2026-02-01,"ANALAMPASINA",NA,449,601,806,8367,NA,53.6401504438003,71.8718800567242,96.344992070657,0,"Saison en cours","Feb"
2026-02-01,"ANDRORANGAVOLA",NA,839,1095,1430,19910,NA,42.13119084921,54.9733510109416,71.8020007353517,0,"Saison en cours","Feb"
2026-02-01,"ANTARETRA",NA,945,1233,1608,13489,NA,70.0877915758232,91.4049822277067,119.224927457941,0,"Saison en cours","Feb"
2026-02-01,"ANTSINDRA",NA,367,497,674,8750,NA,41.8892900953316,56.7867894291001,77.0133929511802,0,"Saison en cours","Feb"
2026-02-01,"FASINTSARA",NA,894,1152,1484,16022,NA,55.7674692558771,71.873593190045,92.6434741073868,0,"Saison en cours","Feb"
2026-02-01,"IFANADIANA",NA,1010,1315,1713,23533,NA,42.9155424896654,55.8866982498525,72.7813348695134,0,"Saison en cours","Feb"
2026-02-01,"KELILALINA",NA,1182,1516,1944,17205,NA,68.7118549533107,88.1131958952496,112.99249497977,0,"Saison en cours","Feb"
2026-02-01,"MAROHARATRA",NA,962,1261,1656,16339,NA,58.8627759414388,77.1806731131558,101.378956766821,0,"Saison en cours","Feb"
2026-02-01,"MAROTOKO",NA,533,728,996,9411,NA,56.6540529593621,77.393366387384,105.881355889963,0,"Saison en cours","Feb"
2026-02-01,"RANOMAFANA",NA,513,693,934,17943,NA,28.6106128649656,38.5965439240192,52.0811269620365,0,"Saison en cours","Feb"
2026-02-01,"TSARATANANA",NA,2496,3191,4081,33706,NA,74.0379266499062,94.6615088988309,121.066021532529,0,"Saison en cours","Feb"
2026-03-01,"AMBIABE",NA,968,1316,1788,12993,NA,74.5176576278995,101.255974946012,137.624824107582,0,"Saison en cours","Mar"
2026-03-01,"AMBOHIMANGA DU SUD",NA,913,1172,1504,25272,NA,36.136804553604,46.3720214436338,59.5320777666173,0,"Saison en cours","Mar"
2026-03-01,"AMBOHIMIERA",NA,1246,1653,2199,19303,NA,64.5389872940217,85.637470247407,113.894267481169,0,"Saison en cours","Mar"
2026-03-01,"AMPASINAMBO",NA,336,470,660,4300,NA,78.1301848654965,109.393640684236,153.472832768309,0,"Saison en cours","Mar"
2026-03-01,"ANALAMPASINA",NA,490,658,885,8386,NA,58.4520220292177,78.5131553568179,105.510483319146,0,"Saison en cours","Mar"
2026-03-01,"ANDRORANGAVOLA",NA,815,1063,1387,19956,NA,40.84490932277,53.2557965167698,69.5220187087709,0,"Saison en cours","Mar"
2026-03-01,"ANTARETRA",NA,1171,1526,1989,13519,NA,86.6292578091803,112.896839421236,147.161178803008,0,"Saison en cours","Mar"
2026-03-01,"ANTSINDRA",NA,342,471,650,8771,NA,39.027495953852,53.7504400605138,74.0558929225075,0,"Saison en cours","Mar"
2026-03-01,"FASINTSARA",NA,1090,1409,1822,16060,NA,67.8909277988939,87.7626008431015,113.4697156868,0,"Saison en cours","Mar"
2026-03-01,"IFANADIANA",NA,1133,1482,1937,23588,NA,48.0430730583059,62.8094285661377,82.1200478172749,0,"Saison en cours","Mar"
2026-03-01,"KELILALINA",NA,1698,2182,2805,17245,NA,98.4387306858773,126.528123360756,162.645991217541,0,"Saison en cours","Mar"
2026-03-01,"MAROHARATRA",NA,943,1236,1622,16380,NA,57.5971336111123,75.4587213301594,99.0460617142371,0,"Saison en cours","Mar"
2026-03-01,"MAROTOKO",NA,699,955,1306,9432,NA,74.0768996350124,101.207468958382,138.477252069932,0,"Saison en cours","Mar"
2026-03-01,"RANOMAFANA",NA,584,787,1061,17986,NA,32.4555863581389,43.7457984392668,58.9972911015442,0,"Saison en cours","Mar"
2026-03-01,"TSARATANANA",NA,2793,3583,4597,33788,NA,82.6769007192257,106.045257491182,136.057779981535,0,"Saison en cours","Mar"
2026-04-01,"AMBIABE",NA,748,1019,1389,13025,NA,57.4129843645594,78.2326281763948,106.628847729915,0,"Saison en cours","Apr"
2026-04-01,"AMBOHIMANGA DU SUD",NA,841,1086,1402,25332,NA,33.2019174558718,42.8599927349938,55.3535120790481,0,"Saison en cours","Apr"
2026-04-01,"AMBOHIMIERA",NA,1145,1529,2047,19348,NA,59.1560196835226,79.0338267181,105.822617556653,0,"Saison en cours","Apr"
2026-04-01,"AMPASINAMBO",NA,223,314,444,4310,NA,51.7397773672035,72.9555288451132,103.104368376831,0,"Saison en cours","Apr"
2026-04-01,"ANALAMPASINA",NA,393,530,716,8407,NA,46.7472647202037,63.1019938471406,85.2229310107765,0,"Saison en cours","Apr"
2026-04-01,"ANDRORANGAVOLA",NA,713,934,1225,20004,NA,35.6374321589709,46.6816838962051,61.2252517587544,0,"Saison en cours","Apr"
2026-04-01,"ANTARETRA",NA,921,1202,1569,13553,NA,67.9238663947748,88.6644729730116,115.752841804479,0,"Saison en cours","Apr"
2026-04-01,"ANTSINDRA",NA,499,677,918,8792,NA,56.724922650377,76.9637071757435,104.469411943494,0,"Saison en cours","Apr"
2026-04-01,"FASINTSARA",NA,770,1005,1310,16098,NA,47.8577492216275,62.4037722822325,81.3800261218654,0,"Saison en cours","Apr"
2026-04-01,"IFANADIANA",NA,776,1023,1349,23643,NA,32.8348519358279,43.2851097149401,57.0601655171331,0,"Saison en cours","Apr"
2026-04-01,"KELILALINA",NA,913,1183,1535,17286,NA,52.7889787390818,68.4544225207385,88.7778669259951,0,"Saison en cours","Apr"
2026-04-01,"MAROHARATRA",NA,946,1246,1644,16418,NA,57.591042347715,75.8825554750529,100.15753773031,0,"Saison en cours","Apr"
2026-04-01,"MAROTOKO",NA,596,816,1120,9453,NA,63.0539516880524,86.3704070982054,118.51206530995,0,"Saison en cours","Apr"
2026-04-01,"RANOMAFANA",NA,390,537,739,18029,NA,21.6485100713289,29.7822554599354,40.9975407215609,0,"Saison en cours","Apr"
2026-04-01,"TSARATANANA",NA,1932,2480,3184,33866,NA,57.0387144610274,73.2193307451724,94.00862419984,0,"Saison en cours","Apr"
